game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,hybrid_price_source,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
822680,2026-09-16,Philadelphia Phillies @ Washington Nationals,away,Zack Wheeler,R,Washington Nationals,9,6,1,2,8,0,245,False,True,0.7314557768924304,0.7381540381872871,0.69365604249668,0.6892052800595014,0.6890205880864787,-0.030710274074616017,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,-199.0,163.0,0.36358330192006033,,
822680,2026-09-16,Philadelphia Phillies @ Washington Nationals,home,Jared Simpson,L,Philadelphia Phillies,9,6,3,0,3,0,4,True,False,0.7125553784860559,0.7117195569606574,0.10079681274900398,0.648216015562866,0.6640579402835537,-0.055672921877541026,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,-199.0,163.0,0.36358330192006033,,
822763,2026-09-16,Detroit Tigers @ Toronto Blue Jays,away,Keider Montero,R,Toronto Blue Jays,9,3,5,1,4,0,258,False,True,0.7417179282868526,0.7328698402654398,0.6255933598937583,0.6390206004147789,0.6517555132937886,-0.06797534886730616,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,109.0,-131.0,0.5423839616474178,,
822763,2026-09-16,Detroit Tigers @ Toronto Blue Jays,home,Max Scherzer,R,Detroit Tigers,9,5,4,0,5,0,112,False,True,0.7671428950863214,0.76946552482593,0.7322860557768924,0.7470460767284913,0.7937797530039407,0.07404889084284594,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,109.0,-131.0,0.5423839616474178,,
822846,2026-09-16,Boston Red Sox @ Texas Rangers,away,Jake Bennett,L,Texas Rangers,9,2,7,0,7,0,104,False,True,0.8311752988047808,0.792716512190507,0.6510730411686587,0.6718046775237322,0.7420443296255776,0.022313467464482928,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,-110.0,-109.0,0.49891020052310364,,
822846,2026-09-16,Boston Red Sox @ Texas Rangers,home,MacKenzie Gore,L,Boston Red Sox,9,2,6,1,7,1,177,False,True,0.6718140770252324,0.7119591865871119,0.7226932270916335,0.7179728826136681,0.7145609039077926,-0.0051699582533021315,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,-110.0,-109.0,0.49891020052310364,,
822926,2026-09-16,Athletics @ Tampa Bay Rays,away,Brady Basso,L,Tampa Bay Rays,9,2,7,0,7,1,62,False,True,0.7088204515272244,0.7423682404368395,0.7919601593625499,0.7603087219368174,0.7868900254853394,0.06715916332424465,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,157.0,-191.0,0.62781536572576,,
822926,2026-09-16,Athletics @ Tampa Bay Rays,home,Nick Martinez,R,Athletics,9,4,5,0,4,0,273,False,True,0.7209580345285524,0.7213458095585934,0.6675474103585657,0.6679387971339673,0.6707880050521404,-0.048942857108954296,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,157.0,-191.0,0.62781536572576,,
823004,2026-09-16,San Francisco Giants @ St. Louis Cardinals,away,Anthony Molina,R,St. Louis Cardinals,9,4,4,1,5,1,51,False,True,0.7209094418052256,0.7255082230705339,0.6596725099601594,0.714174006076252,0.7160837697867425,-0.0036470923743522343,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,1,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,141.0,-171.0,0.6032849760653483,,
823004,2026-09-16,San Francisco Giants @ St. Louis Cardinals,home,Matthew Liberatore,L,San Francisco Giants,9,5,4,0,4,3,167,False,True,0.6109450199203187,0.6747422904985972,0.8161837981407702,0.7960086669486546,0.7671135777473194,0.047382715586224644,xw+plat_consol_v12,xwOBA,2026-09-16T22:01:43.172286+00:00,posted,posted,9,9,0,1,xwoba_market_hybrid_v2,,,2026-09-16T22:01:43.172286+00:00,saved_pregame,141.0,-171.0,0.6032849760653483,,
