game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,starter_rate_basis,starter_rate_bf,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,opp_xwOBA_sd,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,expected_sp_ip_raw,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
823092,2026-09-08,2026-09-09T01:40:00Z,Texas Rangers @ Seattle Mariners,away,Cal Quantrill,Seattle Mariners,9,measured,393.0,0.32128741536623573,0.32258887618960885,0.001301460823373124,0.01817405307811384,0.29981363320716714,0.32258887618960885,0.31454156675391876,0.30703081125496334,-0.007510755498955413,0.3037467681042431,0.3115179007346658,-0.0030236660192529685,0.239,0.22994661354581677,0.24293088173381414,0.2262258311714701,-0.01670505056234403,0.397,0.3875737051792829,0.3944508673341754,0.39007839429041163,-0.004372473043763758,35.2,37.88260292164675,39.04070941719907,34.1558245930469,-4.8848848241521665,88.6,88.84985391766268,88.8588739992189,88.59097991844376,-0.267894080775136,17.3,15.023532536520584,14.01916556824839,18.3043669682722,4.285201400023809,18.6,24.64334661354582,22.102346042845024,20.738352667333007,-1.3639933755120168,6.1,9.818220451527225,8.912788221583595,6.7196867316201985,-2.1931014899633965,0.2932205238224939,5.700312535504618,5.854166666666666,0.6263496464835606,0.3736503535164394,0.2995091084574091,-0.015032458296509676,9.0,1035.7172535903994,4.06551724137931,4.189770444992738,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-09T01:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,SEA,2026-09-09T01:21:29.393210+00:00,104.0,-126.0,0.532129844319311,0.532129844319311,-126.0
823092,2026-09-08,2026-09-09T01:40:00Z,Texas Rangers @ Seattle Mariners,home,Bryce Miller,Texas Rangers,9,measured,397.0,0.3121559772925392,0.312393693095992,0.0002377158034528315,0.02699359290584103,0.2953759441785259,0.312393693095992,0.31454156675391876,0.293257755377493,-0.021283811376425765,0.28934639170098964,0.28737056542414996,-0.027171001329768796,0.22,0.23300318725099603,0.24293088173381414,0.21100940658251446,-0.03192147515129967,0.371,0.3893442231075697,0.3944508673341754,0.3661969556541356,-0.028253911680039767,32.7,40.557822045152726,39.04070941719907,33.97071417693628,-5.069995240262784,87.3,89.41420982735724,88.8588739992189,87.85533582813835,-1.0035381710805495,16.2,14.285073041168658,14.01916556824839,16.465907472920268,2.446741904671878,23.9,23.149508632138115,22.102346042845024,25.03233164640487,2.929985603559846,6.5,9.04812749003984,8.912788221583595,6.59870146390725,-2.3140867576763453,0.30299098401169117,5.156724222753533,5.149509803921569,0.5580994770501678,0.4419005229498322,0.30069299807040284,-0.013848568683515916,9.0,1307.0,4.023648648648648,4.274696720131096,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-09T01:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,SEA,2026-09-09T01:21:29.393210+00:00,104.0,-126.0,0.532129844319311,0.532129844319311,-126.0
823174,2026-09-08,2026-09-09T01:45:00Z,St. Louis Cardinals @ San Francisco Giants,away,Quinn Mathews,San Francisco Giants,9,measured,112.0,0.30769610987728724,0.30874816831022217,0.0010520584329349325,0.02427664330481545,0.3065218707410824,0.30874816831022217,0.31454156675391876,0.3004174370447354,-0.014124129709183364,0.29787809752543337,0.29239161596299723,-0.022149950790921524,0.229,0.2211386454183267,0.24293088173381414,0.2084574404018557,-0.034473441331958427,0.303,0.3762398406374502,0.3944508673341754,0.2890110813638217,-0.1054397859703537,34.7,37.88377158034529,39.04070941719907,33.671695352412314,-5.369014064786754,88.7,88.59104913678618,88.8588739992189,88.43217513756727,-0.42669886165163007,16.5,14.388366533864541,14.01916556824839,16.86920096561615,2.850035397367762,21.4,25.72151394422311,22.102346042845024,24.904161636930084,2.8018155940850598,10.7,8.267304116865871,8.912788221583595,9.925082011513059,1.0122937899294637,0.3179136681011329,4.989960782111286,4.933333333333334,0.5685786345344823,0.4314213654655177,0.3109948232313207,-0.0035467435225980393,8.0,1530.8727272727274,4.54054054054054,4.287135231047117,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-09T01:45:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,STL,2026-09-09T01:21:29.393210+00:00,-110.0,-110.0,0.5,0.5,-110.0
823174,2026-09-08,2026-09-09T01:45:00Z,St. Louis Cardinals @ San Francisco Giants,home,Landen Roupp,St. Louis Cardinals,9,measured,614.0,0.3183194281218994,0.3179056167009166,-0.00041381142098279033,0.02420336748723441,0.3045379927001293,0.3179056167009166,0.31454156675391876,0.30796773263376453,-0.0065738341201542205,0.3011766900215572,0.30439780142683187,-0.010143765327086884,0.23,0.25196812749003983,0.24293088173381414,0.23855620540746833,-0.0043746763263458055,0.341,0.4059734395750332,0.3944508673341754,0.35096118264535014,-0.04348968468882525,29.0,42.78390438247012,39.04070941719907,31.780499012782755,-7.260210404416313,86.1,89.97774236387782,88.8588739992189,87.2188683646589,-1.6400056345599978,10.9,12.94398406374502,14.01916556824839,9.824818495496629,-4.194347072751761,22.3,21.962204515272248,22.102346042845024,22.158605233181362,0.05625919033633764,11.1,8.60289508632138,8.912788221583595,10.714058618258136,1.801270396674541,0.3090922265953128,5.2735300592326055,5.300925925925926,0.5753537808521196,0.42464621914788037,0.31280463762590677,-0.001736929128011988,6.0,496.0,4.244239631336406,4.432982227472728,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-09T01:45:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,STL,2026-09-09T01:21:29.393210+00:00,-110.0,-110.0,0.5,0.5,-110.0
823250,2026-09-08,2026-09-09T01:40:00Z,Washington Nationals @ San Diego Padres,away,Riley Cornelio,San Diego Padres,9,measured,107.0,0.3229088791536368,0.32060476228776696,-0.002304116865869843,0.025726444164817865,0.31254542067811214,0.32060476228776696,0.31454156675391876,0.31948501503106763,0.004943448277148876,0.31426162645116845,0.3203194257736005,0.0057778590196817525,0.197,0.25129349269588314,0.24293088173381414,0.2037814941755027,-0.03914938755831143,0.304,0.3999567065073042,0.3944508673341754,0.308243304419491,-0.0862075629146844,47.6,39.49426294820717,39.04070941719907,48.15299067046345,9.112281253264385,87.5,89.36007968127491,88.8588739992189,88.001205682056,-0.8576683171629043,22.1,12.507596281540506,14.01916556824839,20.58843071329212,6.56926514504373,21.5,20.423240371845953,22.102346042845024,19.86665429739905,-2.2356917454459726,19.6,9.479814077025233,8.912788221583595,20.846939396556365,11.93415117497277,0.3100017481339716,5.195673507075871,5.2,0.5971232872713503,0.40287671272864967,0.3182482940447859,0.003706727290867129,9.0,692.0178571428571,4.720588235294118,4.34979056291709,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-09T01:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,SD,2026-09-09T01:21:29.393210+00:00,158.0,-193.0,0.6295547070574253,0.6295547070574253,-193.0
823250,2026-09-08,2026-09-09T01:40:00Z,Washington Nationals @ San Diego Padres,home,Casey Mize,Washington Nationals,9,measured,464.0,0.32583761685131907,0.3260753326547719,0.0002377158034528315,0.030707668820549556,0.2822428185514622,0.3260753326547719,0.31454156675391876,0.2925061641405834,-0.022035402613335364,0.2927059515521132,0.30343903830382307,-0.011102528450095683,0.229,0.245593625498008,0.24293088173381414,0.23151004860991095,-0.011420833123903185,0.375,0.44198937583001324,0.3944508673341754,0.4201943249774537,0.02574345764327829,38.3,44.734926958831345,39.04070941719907,43.88618260528941,4.845473188090345,89.2,89.89444887118194,88.8588739992189,90.23557487196305,1.376700872744152,19.5,13.018353253652059,14.01916556824839,18.49918768540367,4.480022117155279,21.6,26.253306772908367,22.102346042845024,25.656616958017143,3.5542709151721184,6.0,8.456148738379815,8.912788221583595,5.692594861326585,-3.22019336025701,0.2680778153866438,4.961032430163141,4.895833333333334,0.5751553048776319,0.4248446951223681,0.27770522477440934,-0.03683634197950941,7.0,1629.795078578738,4.555555555555555,4.13321614500326,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-09T01:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,SD,2026-09-09T01:21:29.393210+00:00,158.0,-193.0,0.6295547070574253,0.6295547070574253,-193.0
823414,2026-09-08,2026-09-08T22:40:00Z,Houston Astros @ Philadelphia Phillies,away,Hayden Wesneski,Philadelphia Phillies,9,measured,158.0,0.32245091252372693,0.32384560043873356,0.0013946879150066316,0.030930806346700014,0.30256215311155593,0.32384560043873356,0.31454156675391876,0.3109840607696187,-0.0035575059843000467,0.30686107238523985,0.3159379196315191,0.0013963528776003709,0.24,0.25255405046480744,0.24293088173381414,0.24950706834369882,0.006576186609884682,0.363,0.4000077025232404,0.3944508673341754,0.3681137704101477,-0.026337096924027692,38.5,38.21875166002656,39.04070941719907,37.68942626495408,-1.3512831522449886,87.6,89.06297476759629,88.8588739992189,87.80410076837737,-1.0547732308415334,13.1,13.375245683930943,14.01916556824839,12.456080115682553,-1.5630854525658364,20.9,19.747197875166002,22.102346042845024,18.672969592952963,-3.429376449892061,8.9,8.587171314741035,8.912788221583595,8.57485029388661,-0.3379379276969843,0.2961646298041264,5.523528162488178,5.625,0.5980982236772412,0.4019017763227588,0.3036118759219684,-0.010929690831950334,7.0,1400.3091168091169,3.9416058394160585,4.208220259748406,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-08T22:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,PHI,2026-09-09T01:21:29.393210+00:00,112.0,-135.0,0.54911742133538,0.54911742133538,-135.0
823414,2026-09-08,2026-09-08T22:40:00Z,Houston Astros @ Philadelphia Phillies,home,Andrew Painter,Houston Astros,9,measured,456.0,0.31962052466087365,0.3172871913275404,-0.002333333333333243,0.04211181624461402,0.3069686942366172,0.3172871913275404,0.31454156675391876,0.31044237938974006,-0.004099187364178691,0.319018267401784,0.3218029689706479,0.0072614022167291625,0.249,0.24730863213811424,0.24293088173381414,0.25348711931101925,0.010556237577205113,0.411,0.4111792828685259,0.3944508673341754,0.42843025394032985,0.03397938660615446,35.3,38.59285524568393,39.04070941719907,34.895057249458695,-4.145652167740373,87.4,88.39875166002656,88.8588739992189,86.93987766080767,-1.9189963384112332,15.0,14.512058432934928,14.01916556824839,15.492892864686539,1.473727296438149,20.0,20.767782204515274,22.102346042845024,18.792378116112452,-3.309967926732572,8.1,8.466268260292164,8.912788221583595,7.694199750230577,-1.2185884713530184,0.28674412239992064,5.560745925228481,5.673245614035087,0.6266493453359921,0.37335065466400785,0.2913742300920951,-0.023167336661823634,8.0,1405.9259259259259,4.377643504531722,4.216979699947798,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-08T22:40:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,PHI,2026-09-09T01:21:29.393210+00:00,112.0,-135.0,0.54911742133538,0.54911742133538,-135.0
823500,2026-09-08,2026-09-08T23:05:00Z,Colorado Rockies @ New York Yankees,away,Gabriel Hughes,New York Yankees,9,measured,231.0,0.33315555879543113,0.3344888921287645,0.001333333333333353,0.028840659443931767,0.30959002858462026,0.3344888921287645,0.31454156675391876,0.3285882961007873,0.01404672934686857,0.30160168179876695,0.3207283967271866,0.00618682997326786,0.237,0.2537067729083665,0.24293088173381414,0.24751281002292363,0.004581928289109499,0.357,0.4475859229747676,0.3944508673341754,0.4050901841892031,0.010639316855027725,28.9,46.81654714475432,39.04070941719907,34.656086753570804,-4.384622663628264,87.6,91.21938911022576,88.8588739992189,89.96051511100686,1.1016411117879557,14.8,13.033705179282869,14.01916556824839,13.81453961103448,-0.20462595721390997,18.2,26.162470119521913,22.102346042845024,21.543276684397057,-0.5590693584479673,9.1,9.65694555112882,8.912788221583595,9.859788242523544,0.9470000209399494,0.31858977352040246,4.797105102456988,4.683333333333334,0.5297678564049901,0.47023214359500987,0.3374433310009485,0.02290176424702972,9.0,1464.3130888325395,4.36046511627907,4.41763906130484,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-08T23:05:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,NYY,2026-09-09T01:21:29.393210+00:00,277.0,-354.0,0.7461673506356998,0.7461673506356998,-354.0
823500,2026-09-08,2026-09-08T23:05:00Z,Colorado Rockies @ New York Yankees,home,Cam Schlittler,Colorado Rockies,9,measured,677.0,0.3151105002518257,0.3154417087511617,0.0003312084993359887,0.013734782580091372,0.27884234102505,0.3154417087511617,0.31454156675391876,0.27953619467071966,-0.03500537208319909,0.273989905631135,0.2747739985681177,-0.03976756818580107,0.21,0.2322749003984064,0.24293088173381414,0.20078850714876342,-0.04214237458505071,0.337,0.3912414342629482,0.3944508673341754,0.33425801352063644,-0.06019285381353895,39.8,35.51455511288181,39.04070941719907,36.20526662023204,-2.8354427969670297,88.5,87.1184860557769,88.8588739992189,86.75961205655798,-2.0992619426609167,12.6,17.041540504648076,14.01916556824839,15.622374936399687,1.6032093681512976,31.0,23.712164674634796,22.102346042845024,33.257876946127986,11.155530903282962,6.2,9.14084993359894,8.912788221583595,6.358646495276414,-2.554141726307181,0.2881286665644026,5.982391676148405,6.219827586206897,0.6567991058892912,0.34320089411070875,0.28864982518838816,-0.02589174156553059,7.0,1305.846590909091,3.9235074626865676,4.064454959061447,False,,,starter_bullpen_sequential,xw+plat_consol_v12,xwOBA,2026-09-09T01:21:29.393210+00:00,2026-09-08T23:05:00Z,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,FOLLOW,NYY,2026-09-09T01:21:29.393210+00:00,277.0,-354.0,0.7461673506356998,0.7461673506356998,-354.0
