game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822866,2026-08-05,2026-08-05T18:35:00Z,San Francisco Giants @ Texas Rangers,away,Carson Whisenhunt,Texas Rangers,9,0.31879308175437177,0.3236326567875723,0.004839575033200538,0.31945383330291144,0.3236326567875723,0.316448513277767,0.3246626051874187,0.008214091909651666,0.33678590140805187,0.34443175261693654,0.02798323933916952,0.295,0.24362576361221783,0.24389442915293658,0.2946750383566066,0.05078060920367,0.545,0.3890092961487384,0.3972180345028106,0.5337372626256282,0.13651922812281753,47.5,38.303134130146084,39.307255231877434,46.28659163427014,6.979336402392704,89.7,88.62982735723773,88.91419178252137,89.41563557471635,0.5014437921949764,15.5,13.751819389110226,13.955490854391364,15.29632853471886,1.3408376803274962,18.4,22.905365205843296,22.121904245008725,19.05164741333733,-3.0702568316713936,13.8,6.886932270916335,8.902074820701687,10.676125201467823,1.7740503807661359,0.298118288766682,4.75,0.5517678252885679,0.44823217471143206,0.3003270485263722,-0.01612146475139481,9.0,787.3333333333334,4.701492537313432,4.268615980714187,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T18:35:00Z,posted,posted,9,9,1,0
822866,2026-08-05,2026-08-05T18:35:00Z,San Francisco Giants @ Texas Rangers,home,Cody Bradford,San Francisco Giants,9,0.31836320302716364,0.31587475681202426,-0.002488446215139384,0.3036291997956444,0.31587475681202426,0.316448513277767,0.30401701371511525,-0.012431499562651771,0.30666652218791735,0.3061105015635521,-0.010338011714214945,,0.22329802301563884,0.24389442915293658,,,,0.372325464738861,0.3972180345028106,,,,33.008734139864266,39.307255231877434,,,,86.72776630274417,88.91419178252137,,,,16.55181469460018,13.955490854391364,,,,22.67642372381233,22.121904245008725,,,,10.031926822071407,8.902074820701687,,,0.2990542961860924,5.2,0.6009941912464544,0.39900580875354563,0.30086374123448145,-0.015584772043285566,9.0,1090.9036010172151,4.615384615384616,4.193113217347367,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T18:35:00Z,posted,posted,9,9,1,0
823106,2026-08-05,2026-08-06T01:40:00Z,Detroit Tigers @ Seattle Mariners,away,Drew Anderson,Seattle Mariners,9,0.32632226512970675,0.32708162767950755,0.0007593625498008016,0.2997102228369978,0.32708162767950755,0.316448513277767,0.3091773683684938,-0.0072711449092732194,0.3174924746102021,0.3281606675786384,0.011712154300871358,0.21,0.2511798140770252,0.24389442915293658,0.21627292242537963,-0.02762150672755695,0.342,0.4062432934926959,0.3972180345028106,0.3497706405712527,-0.047447393931557946,39.4,38.12841965471448,39.307255231877434,38.21838298130383,-1.0888722505736013,90.4,88.83367861885792,88.91419178252137,90.31948683633657,1.4052950538151947,10.4,14.040796812749004,13.955490854391364,10.485305958357642,-3.4701848960337216,28.2,21.12642762284197,22.121904245008725,26.931011560569594,4.809107315560869,9.0,9.616494023904384,8.902074820701687,9.722278003535973,0.8202031828342857,0.2965275764214633,1.3333333333333333,0.15180834110818742,0.8481916588918126,0.3057797599015376,-0.010668753376229412,8.0,1016.1228700377636,4.335078534031414,4.212379471509682,True,reliever_spot_start,medium,opener_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-06T01:40:00Z,projected,posted,0,9,0,0
823106,2026-08-05,2026-08-06T01:40:00Z,Detroit Tigers @ Seattle Mariners,home,Bryan Woo,Detroit Tigers,9,0.32578003762108354,0.3259534771961168,0.0001734395750332407,0.28603925051212464,0.3259534771961168,0.316448513277767,0.29456768785018644,-0.021880825427580575,0.28355449380754194,0.2920714408603502,-0.024377072417416823,0.24,0.2439628154050465,0.24389442915293658,0.2400672942820522,-0.0038271348708843744,0.384,0.4075867197875166,0.3972180345028106,0.39402365150492413,-0.0031943829978864913,42.5,38.78988047808765,39.307255231877434,41.94060131122477,2.6333460793473336,89.5,88.23022576361222,88.91419178252137,88.81603398109085,-0.09815780143051711,16.6,15.900504648074369,13.955490854391364,18.545013793683005,4.589522939291641,24.5,23.577051792828687,22.121904245008725,26.11157532040366,3.9896710753949343,5.2,9.56863213811421,8.902074820701687,5.589358449614998,-3.3127163710866885,0.28980494103913007,5.565476190476191,0.6024673735304218,0.3975326264695782,0.29835079209751786,-0.01809772118024916,8.0,936.0,4.130193905817174,4.416166963507964,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-06T01:40:00Z,projected,posted,0,9,0,0
823429,2026-08-05,2026-08-05T22:40:00Z,Washington Nationals @ Philadelphia Phillies,away,Jake Irvin,Philadelphia Phillies,9,0.3307406099567411,0.332044726822611,0.0013041168658698976,0.31713313590475783,0.332044726822611,0.316448513277767,0.33214898148253824,0.015700468204771223,0.33102287024415944,0.3473373832089382,0.03088886993117118,0.253,0.26030252324037184,0.24389442915293658,0.2700206749639125,0.026126245810975945,0.48,0.41106002656042495,0.3972180345028106,0.4967267233874998,0.09950868888468917,45.9,40.22066401062417,39.307255231877434,46.96660876464542,7.659353532767987,89.6,89.57556440903053,88.91419178252137,90.26137262650916,1.3471808439877861,15.4,12.32082337317397,13.955490854391364,13.765332518782607,-0.19015833560875706,23.8,20.334103585657374,22.121904245008725,21.876582593374057,-0.24532165163466857,9.7,8.291235059760956,8.902074820701687,9.034408460896527,0.13233364019484029,0.3027990413165043,4.520833333333334,0.507872075932556,0.492127924067444,0.3164746725525958,2.615927482879643e-05,6.0,597.8148148148148,4.376470588235294,4.280248280280095,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T22:40:00Z,posted,posted,9,9,0,0
823429,2026-08-05,2026-08-05T22:40:00Z,Washington Nationals @ Philadelphia Phillies,home,Andrew Painter,Washington Nationals,9,0.31263625409959617,0.3141727746839255,0.0015365205843293483,0.3198072388356227,0.3141727746839255,0.316448513277767,0.3168310403669759,0.0003825270892088839,0.3447914200984859,0.34231185356990246,0.02586334029213544,0.271,0.25344435590969455,0.24389442915293658,0.28161127209862824,0.037716842945691664,0.465,0.43889880478087656,0.3972180345028106,0.5137932482812875,0.11657521377847685,36.5,40.19235059760957,39.307255231877434,37.32188340698547,-1.9853718248919634,87.4,89.42916334661355,88.91419178252137,87.91497156409217,-0.9992202184292012,16.4,14.205126162018592,13.955490854391364,16.64963530762723,2.6941444532358645,18.3,17.40215139442231,22.121904245008725,14.395658121962128,-7.726246123046597,8.4,6.76199203187251,8.902074820701687,6.380617351770573,-2.521457468931114,0.29235142210563747,4.551282051282051,0.5235663192384095,0.47643368076159054,0.28882946088474454,-0.02761905239302248,7.0,1017.3636363636364,4.535211267605634,4.222086786123366,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T22:40:00Z,posted,posted,9,9,0,0
823516,2026-08-05,2026-08-05T23:05:00Z,St. Louis Cardinals @ New York Yankees,away,Andre Pallante,New York Yankees,9,0.3216702549566662,0.32428619121164626,0.002615936254980078,0.3072611023520698,0.32428619121164626,0.316448513277767,0.31395631080792874,-0.0024922024698382783,0.3082081081015491,0.31584169077472735,-0.0006068225030396723,0.243,0.24422735346358793,0.24389442915293658,0.24333170338399793,-0.0005627257689386489,0.373,0.43552427471876853,0.3972180345028106,0.4089707424121278,0.01175270790931715,34.3,48.21779159265838,39.307255231877434,42.07544489870473,2.768189666827297,87.7,91.55038484310242,88.91419178252137,90.33619306058107,1.422001278059696,6.1,14.620870337477799,13.955490854391364,6.765379483086434,-7.19011137130493,17.3,25.790201302545885,22.121904245008725,20.16871954568339,-1.953184699325334,6.9,9.036678507992896,8.902074820701687,7.004331345334181,-1.8977434753675055,0.3055933118863736,5.785714285714286,0.637828086187691,0.36217191381230895,0.31063593103772114,-0.005812582240045883,8.0,1135.0,4.179775280898876,4.272052363366017,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T23:05:00Z,posted,posted,9,9,0,1
823516,2026-08-05,2026-08-05T23:05:00Z,St. Louis Cardinals @ New York Yankees,home,Will Warren,St. Louis Cardinals,9,0.31435335705572925,0.3155931976931794,0.0012398406374501403,0.31105572147739974,0.3155931976931794,0.316448513277767,0.30971856422367716,-0.0067299490540898566,0.328387670110243,0.32750008467297104,0.011051571395204018,0.264,0.24882709163346614,0.24389442915293658,0.26933928921370826,0.02544486006077168,0.415,0.4107628154050465,0.3972180345028106,0.4291511300751077,0.031933095572297066,41.8,41.62451527224436,39.307255231877434,44.264213517732074,4.95695828585464,90.4,89.33755644090306,88.91419178252137,90.82336465838169,1.909172875860321,13.0,12.250252324037184,13.955490854391364,11.29476146964582,-2.6607293847455438,23.0,17.716387782204517,22.121904245008725,18.419613179667444,-3.7022910653412815,7.6,6.882284196547145,8.902074820701687,5.875636966353361,-3.026437854348326,0.28887207147389454,4.928571428571429,0.5613896984746559,0.4386103015253441,0.2869594945695113,-0.02948901870825571,8.0,1281.4142857142856,4.352760736196319,4.11673980852541,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T23:05:00Z,posted,posted,9,9,0,1
823753,2026-08-05,2026-08-05T23:40:00Z,Pittsburgh Pirates @ Milwaukee Brewers,away,Paul Skenes,Milwaukee Brewers,9,0.3271275666916855,0.32670950560270806,-0.00041806108897746164,0.28853655071279366,0.32670950560270806,0.316448513277767,0.29804883632146517,-0.018399676956301847,0.28238227941233235,0.29153865803372897,-0.02490985524403805,0.209,0.25552669322709165,0.24389442915293658,0.21896801443945213,-0.024926414713484446,0.33,0.40614475431606906,0.3972180345028106,0.3374161223371001,-0.059801912165710513,38.7,40.68037184594954,39.307255231877434,40.05190342472692,0.744648192849489,88.3,89.77383798140771,88.91419178252137,89.15964619888634,0.24545441636496435,15.7,8.650172642762286,13.955490854391364,10.39468178837092,-3.5608090660204432,30.5,21.390810092961487,22.121904245008725,29.492022956501504,7.370118711492779,6.3,10.93933598937583,8.902074820701687,7.741770106537415,-1.1603047141642717,0.2978718658515608,5.490942028985507,0.6026833043860224,0.39731669561397764,0.30792402104415045,-0.008524492233616565,6.0,794.6808510638298,4.1069518716577535,4.236659715565694,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T23:40:00Z,posted,posted,9,9,0,0
823753,2026-08-05,2026-08-05T23:40:00Z,Pittsburgh Pirates @ Milwaukee Brewers,home,Kyle Harrison,Pittsburgh Pirates,9,0.32397942520577083,0.33006309054441624,0.006083665338645405,0.2940840430351417,0.33006309054441624,0.316448513277767,0.30420848024786235,-0.012240033029904673,0.30402305156538517,0.31710304768704883,0.0006545344092818151,0.223,0.24810119521912352,0.24389442915293658,0.2268463725310078,-0.017048056621928764,0.348,0.4092167330677291,0.3972180345028106,0.358511977649298,-0.03870605685351264,36.6,38.90921646746347,39.307255231877434,36.22937583172339,-3.077879400154046,89.2,88.69949535192563,88.91419178252137,88.98530356940425,0.07111178688288078,14.1,12.424860557768923,13.955490854391364,12.56936970337756,-1.3861211510138034,29.6,23.808100929614874,22.121904245008725,31.856199164030073,9.734294919021348,5.9,10.259282868525897,8.902074820701687,6.799512489329052,-2.102562331372635,0.28265828634544965,4.845588235294118,0.5347943949803217,0.46520560501967834,0.2893850509560313,-0.027063462321735732,7.0,1078.2579417879417,4.075697211155378,4.1352043001516625,False,,,starter_bullpen_sequential,woba+plat_consol_v4,wOBA,2026-08-05T21:58:17.746662+00:00,2026-08-05T23:40:00Z,posted,posted,9,9,0,0
