game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,opener,opener_reason,opener_confidence,pitching_basis,model_tag,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
822705,2026-07-27,2026-07-27T22:45:00Z,Toronto Blue Jays @ Washington Nationals,away,Max Scherzer,Washington Nationals,9,0.3260429751672652,0.33176940279010725,0.005726427622842034,0.30803165510910074,0.33176940279010725,0.3164262250919713,0.31974826524479005,0.0033220401528187282,0.34701298271879766,0.36383928039961455,0.047413055307643226,0.272,0.25348791500664014,0.24405855017804978,0.28250890137430335,0.03845035119625356,0.519,0.42300371845949536,0.3982055359593222,0.5513206373477053,0.15311510138838313,39.5,40.82531208499336,39.34187706788123,40.989397241388026,1.6475201735067984,89.2,89.56536520584329,88.92831260891894,89.83705259692435,0.9087399880054079,23.4,12.779707835325368,13.967360099679242,22.212347735646127,8.244987635966885,13.7,20.667675962815405,22.174084706238897,12.769282901264681,-9.404801804974216,10.8,8.320664010624169,8.916570836876089,10.07822098413615,1.1616501472600618,0.28464285854328264,3.375,0.375,0.625,0.2932936561518954,-0.023132568940075926,8.0,1145.3412698412699,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T22:45:00Z,posted,posted,9,9,0,0
822705,2026-07-27,2026-07-27T22:45:00Z,Toronto Blue Jays @ Washington Nationals,home,Eddy Yean,Toronto Blue Jays,9,0.3047385668210728,0.2992379028104487,-0.005500664010624101,0.3088594688569971,0.2992379028104487,0.3164262250919713,0.29439890656555434,-0.022027318526416984,0.30390439083358933,0.2873962565571106,-0.02902996853486073,0.189,0.24306108897742362,0.24405855017804978,0.1882275617191825,-0.055830988458867276,0.236,0.3603527224435591,0.3982055359593222,0.21356619840003266,-0.18463933755928952,46.2,33.98571049136786,39.34187706788123,39.910140077761056,0.5682630098798285,91.1,87.26889774236389,88.92831260891894,89.44058513344494,0.5122725245259971,14.6,13.796573705179284,13.967360099679242,14.429213605500044,0.46185350582080176,21.1,16.644833997343955,22.174084706238897,15.838579224203208,-6.335505482035689,10.5,7.937742363877822,8.916570836876089,9.347348475719329,0.4307776388432405,0.3156401019416604,5.2,0.5777777777777778,0.42222222222222217,0.3039814802613195,-0.012444744830651833,6.0,526.28,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T22:45:00Z,posted,posted,9,9,0,0
822868,2026-07-27,2026-07-27T18:35:00Z,Seattle Mariners @ Texas Rangers,away,George Kirby,Texas Rangers,9,0.315651312607733,0.3167641944138419,0.0011128818061089119,0.30476038788386633,0.3167641944138419,0.3164262250919713,0.30475838454662824,-0.011667840545343089,0.30284683277157215,0.3031702981817881,-0.013255926910183236,0.256,0.24893067729083665,0.24405855017804978,0.26111051360406556,0.01705196342601578,0.388,0.39727755644090307,0.3982055359593222,0.387095803496857,-0.01110973246246516,42.2,39.19529880478087,39.34187706788123,42.04277306616147,2.700895998280245,89.5,88.7582470119522,88.92831260891894,89.32993440303325,0.40162179411430543,10.7,13.04355909694555,13.967360099679242,9.776198997266308,-4.191161102412934,21.8,21.170092961487384,22.174084706238897,20.812945953551587,-1.3611387526873102,5.2,7.632403718459495,8.916570836876089,4.451094491601011,-4.465476345275078,0.3092005788725879,6.2894736842105265,0.6988304093567251,0.30116959064327486,0.30844336164562625,-0.007982863446345079,7.0,952.0,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T18:35:00Z,posted,posted,9,9,0,0
822868,2026-07-27,2026-07-27T18:35:00Z,Seattle Mariners @ Texas Rangers,home,Kumar Rocker,Seattle Mariners,9,0.3256989882765993,0.32892076782507207,0.0032217795484727474,0.31674622478217046,0.32892076782507207,0.3164262250919713,0.32788181334249294,0.01145558825052162,0.3273436839710316,0.3402693182056716,0.023843093113700253,0.261,0.24974236387782203,0.24405855017804978,0.26707835855190615,0.023019808373856365,0.422,0.4130541832669323,0.3982055359593222,0.4377359167514225,0.039530380792100306,42.3,41.157237715803454,39.34187706788123,44.25185794705767,4.9099808791764445,89.1,89.46996015936256,88.92831260891894,89.64164755044361,0.7133349415246641,12.4,12.69702523240372,13.967360099679242,11.129665132724478,-2.837694966954764,20.9,23.200823373173975,22.174084706238897,21.86774403197375,-0.30634067426514733,8.8,8.926162018592297,8.916570836876089,8.809465791350368,-0.10710504552572075,0.3034701440069224,5.004901960784313,0.5561002178649237,0.4438997821350763,0.3123632336304618,-0.004062991461509513,9.0,1135.7364975450082,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T18:35:00Z,posted,posted,9,9,0,0
823025,2026-07-27,2026-07-27T23:45:00Z,Chicago Cubs @ St. Louis Cardinals,away,David Peterson,St. Louis Cardinals,9,0.3308726040103203,0.33408907147379974,0.003216467463479422,0.3325592875878547,0.33408907147379974,0.3164262250919713,0.3496565905680893,0.03323036547611796,0.34256249507746467,0.3616842626394626,0.04525803754749125,0.279,0.2594239043824701,0.24405855017804978,0.29656518597650355,0.05250663579845377,0.431,0.4261442231075698,0.3982055359593222,0.4612395950671183,0.06303405910779614,43.3,45.42300132802125,39.34187706788123,49.99293638454866,10.651059316667435,90.4,90.45553784860557,88.92831260891894,91.92722523968665,2.9989126307677054,8.5,12.027144754316069,13.967360099679242,6.559784654636827,-7.407575445042415,18.2,19.19269588313413,22.174084706238897,15.752941765157063,-6.421142941081834,9.4,8.913173970783534,8.916570836876089,9.396418966231058,0.4798481293549699,0.3203445740722641,4.947916666666667,0.5497685185185186,0.4502314814814814,0.3349698444655127,0.018543619373541376,7.0,712.0555555555555,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T23:45:00Z,posted,posted,9,9,0,0
823025,2026-07-27,2026-07-27T23:45:00Z,Chicago Cubs @ St. Louis Cardinals,home,Matthew Liberatore,Chicago Cubs,9,0.32366844603006695,0.3279446744497216,0.004276228419654637,0.33665500811665006,0.3279446744497216,0.3164262250919713,0.34703888168246033,0.030612656590489007,0.3437479003895663,0.35626090490213275,0.03983467981016142,0.276,0.23924701195219125,0.24405855017804978,0.27055874604938795,0.026500195871338172,0.462,0.39435723771580344,0.3982055359593222,0.4575351856567678,0.05932964969744564,43.0,39.06605577689243,39.34187706788123,42.69853203770491,3.35665496982368,90.7,88.42741035856574,88.92831260891894,90.19909774964678,1.2707851407278383,15.5,16.561885790172642,13.967360099679242,18.0945256904934,4.1271655908141565,21.7,21.573705179282868,22.174084706238897,21.112456662471384,-1.061628043767513,8.7,11.330996015936254,8.916570836876089,11.055782221899857,2.139211385023769,0.32699486888656026,5.189583333333334,0.5766203703703705,0.4233796296296295,0.3344789801842624,0.018052755092291095,7.0,1206.975,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T23:45:00Z,posted,posted,9,9,0,0
823195,2026-07-27,2026-07-28T01:45:00Z,Milwaukee Brewers @ San Francisco Giants,away,Brandon Sproat,San Francisco Giants,9,0.3197520603190105,0.32097649590997995,0.0012244355909694637,0.31388756200404444,0.32097649590997995,0.3164262250919713,0.31784820038767725,0.001421975295705924,0.33265036471289033,0.33743394182225617,0.021007716730284842,0.243,0.2616645418326693,0.24405855017804978,0.2605296295456619,0.016471079367612107,0.408,0.4194308100929615,0.3982055359593222,0.42974734167284273,0.031541805713520554,42.9,39.19158034528553,39.34187706788123,42.73611027536306,3.3942332074818324,89.9,89.05673306772908,88.92831260891894,90.02842045881015,1.1001078498912022,13.5,14.961620185922976,13.967360099679242,14.494260086243733,0.5268999865644908,24.4,20.280159362549803,22.174084706238897,22.315955540071883,0.1418708338329857,11.5,6.5741832669322715,8.916570836876089,8.478944310861168,-0.43762652601492036,0.2940525991404073,4.625,0.5138888888888888,0.48611111111111116,0.2971432737282653,-0.019282951363706002,8.0,1143.358943577431,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-28T01:45:00Z,projected,projected,0,0,0,0
823195,2026-07-27,2026-07-28T01:45:00Z,Milwaukee Brewers @ San Francisco Giants,home,Tyler Mahle,Milwaukee Brewers,9,0.3253133980699896,0.3265962665958861,0.0012828685258964856,0.3137628587705812,0.3265962665958861,0.3164262250919713,0.3233264611746266,0.0069002360826552755,0.31843926472591966,0.32867400597657737,0.012247780884606041,0.252,0.24890517928286854,0.24405855017804978,0.2570043341383586,0.012945783960308821,0.402,0.4117601593625498,0.3982055359593222,0.4156837841668131,0.017478248207490943,35.9,42.65019920318725,39.34187706788123,38.91888912042911,-0.4229879474521212,89.6,90.31452855245685,88.92831260891894,90.98621594353789,2.057903334618942,13.8,8.986454183266932,13.967360099679242,8.819094083587691,-5.148266016091551,21.4,22.668233731739708,22.174084706238897,21.876898563607543,-0.2971861426313538,9.2,10.524169986719789,8.916570836876089,10.858699566137656,1.942128729261567,0.30725472563827266,5.236979166666666,0.581886574074074,0.41811342592592604,0.3158843071284516,-0.0005419179635197113,7.0,828.0,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-28T01:45:00Z,projected,projected,0,0,0,0
823353,2026-07-27,2026-07-27T22:40:00Z,Arizona Diamondbacks @ Pittsburgh Pirates,away,Merrill Kelly,Pittsburgh Pirates,9,0.32014502043389514,0.3213110230899377,0.001166002656042553,0.3516020458473914,0.3213110230899377,0.3164262250919713,0.3566260112796713,0.04019978618769998,0.38483234575171893,0.3907731563515177,0.07434693125954639,0.305,0.24238778220451526,0.24405855017804978,0.3029120410591791,0.058853490881129344,0.567,0.40422682602921645,0.3982055359593222,0.5755736414020592,0.17736810544273707,45.0,40.70215139442231,39.34187706788123,46.5559080871696,7.21403101928837,90.4,88.76953519256308,88.92831260891894,90.24122258364416,1.3129099747252155,13.1,14.1659229747676,13.967360099679242,13.298562875088356,-0.668797224590886,14.4,24.806029216467465,22.174084706238897,16.1092024969413,-6.064882209297597,9.1,8.977636122177957,8.916570836876089,9.162321503009748,0.24575066613365948,0.2952970678390195,5.659722222222222,0.628858024691358,0.371141975308642,0.29876754301864256,-0.01765868207332877,8.0,1128.0,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T22:40:00Z,posted,posted,9,9,0,0
823353,2026-07-27,2026-07-27T22:40:00Z,Arizona Diamondbacks @ Pittsburgh Pirates,home,Mitch Keller,Arizona Diamondbacks,9,0.32567609531887626,0.3258168655712003,0.00014077025232406282,0.32875091219192626,0.3258168655712003,0.3164262250919713,0.33845066212279773,0.022024437030826405,0.34322450799503035,0.35341044614634753,0.03698422105437621,0.286,0.2620661354581673,0.24405855017804978,0.30710218792316996,0.06304363774512017,0.444,0.43380371845949534,0.3982055359593222,0.4836920474548387,0.0854865114955165,42.0,39.774661354581674,39.34187706788123,42.46202523611306,3.120148168231829,89.4,88.89559096945553,88.92831260891894,89.36727836053659,0.4389657516176442,14.2,14.059123505976096,13.967360099679242,14.291763406296853,0.3244033066176115,17.9,18.990013280212484,22.174084706238897,15.329662631809251,-6.844422074429646,8.0,9.84191235059761,8.916570836876089,8.8302218695058,-0.08634896737028797,0.3081959736144087,5.28125,0.5868055555555556,0.4131944444444444,0.31720525455994125,0.0007790294679699272,7.0,846.3023255813954,False,,,starter_bullpen_sequential,xw+plat_consol_v9,2026-07-27T21:05:18.384539+00:00,2026-07-27T22:40:00Z,posted,posted,9,9,0,0
